idx,AirQualityStation,img_path,s5p_path,Countrycode,Altitude,PopulationDensity,rural,suburban,urban,traffic,industrial,background,no2,o3,pm10,Latitude,Longitude,Temp_3yr,Wind_3yr,Precip_3yr,RH_3yr,Stability_3yr,urban_clc,traffic_clc,rural_clc,num_roads_500m,num_buildings_500m,num_factory_500m,num_industrial_landuse_500m,num_roads_1km,num_buildings_1km,num_factory_1km,num_industrial_landuse_1km,SolarRad_3yr,ClearSkyRad_3yr,Dewpoint_3yr,SkinTemp_3yr,TempRange_3yr,SpecHumidity_3yr,CloudAmt_3yr,year,month,ship_density_1km,ship_density_5km,ship_density_10km
533,STA-FR07022,STA-FR07022/S2B_MSIL2A_20200724T104619_N0214_R051_T31TEM_20200724T142034.npy,STA-FR07022/l3_mean_europe_2018_2020_005dg.netcdf,FR,235.0,45.6,1,0,0,0,0,1,3.211925649,60.13576834,10.4659347,46.65267,3.60067,12.222445255474453,2.4284580291970803,1.812664233576642,76.3754105839416,0.2708941605839416,0,0,1,6,64,0,0,24,196,0,0,3.659743137254902,5.009946078431373,7.725192307692307,12.037692307692309,9.958365384615384,7.120673076923077,63.817549019607846,2020,7,0.0,0.0,0.0
535,STA_ES1613A,STA_ES1613A/S2A_MSIL2A_20200824T110631_N0214_R137_T30TVL_20200824T154400.npy,STA_ES1613A/l3_mean_europe_2018_2020_005dg.netcdf,ES,905.0,827.3,0,0,1,1,0,0,22.93869289,67.47922917,15.12397553,40.6646,-3.7739,13.865565693430655,2.338649635036496,1.4459671532846716,64.29752737226278,0.2772810218978102,1,0,0,517,1916,1,0,1872,5724,1,0,4.694886274509804,5.665847058823529,5.6047115384615385,14.484903846153848,12.787307692307694,6.406346153846154,47.62950980392157,2020,8,0.0,0.0,0.0
537,STA-FR31007,STA-FR31007/S2B_MSIL2A_20200806T105619_N0214_R094_T30TXQ_20200806T131026.npy,STA-FR31007/l3_mean_europe_2018_2020_005dg.netcdf,FR,36.0,162.6,0,0,1,0,0,1,13.91620576,57.67050095,17.71171759,44.90029,-0.51584,14.13013686131387,1.8768521897810213,2.4876642335766426,78.60414233576644,0.195611313868613,1,0,0,318,1970,0,2,1014,5369,1,8,3.836049019607843,5.128871568627451,9.829326923076923,14.521634615384617,9.946634615384616,7.881634615384616,60.9714705882353,2020,8,0.0,196.3088394302618,99.73925710315234
539,STA-NL00235,STA-NL00235/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00235/l3_mean_europe_2018_2020_005dg.netcdf,NL,18.0,512.3,1,0,0,0,0,1,16.71956118,47.80460745,19.4576028,51.43443,4.35977,11.520054744525549,3.524543795620438,1.9590237226277367,79.7262408759124,0.1765967153284671,0,0,1,0,112,0,1,48,1200,0,1,3.1896823529411766,4.486970588235294,8.093076923076923,11.628653846153847,7.644711538461538,7.015288461538462,63.9678431372549,2020,3,0.0,0.0009689655380498,416.6194517376681
547,STA.DE_DENW030,STA.DE_DENW030/S2B_MSIL2A_20200731T103629_N0214_R008_T31UGT_20200731T140558.npy,STA.DE_DENW030/l3_mean_europe_2018_2020_005dg.netcdf,DE,26.0,457.9,0,1,0,0,0,1,27.12636199,54.38341136,26.60395366,51.67286,6.62966,11.10235401459854,3.0100364963503647,2.007052919708029,78.94180656934307,0.2448631386861313,1,0,0,103,1288,0,3,648,6254,0,7,3.12663137254902,4.48493431372549,7.558942307692307,10.856923076923076,8.518557692307693,6.898365384615384,68.63049019607844,2020,7,0.2247600223636254,389.0036429264477,193.09251245855816
548,STA-PT01044,STA-PT01044/S2A_MSIL2A_20190902T112111_N0213_R037_T29TNF_20190902T141358.npy,STA-PT01044/l3_mean_europe_2018_2020_005dg.netcdf,PT,300.0,230.7,0,0,1,0,0,1,12.70382233,35.9237191,22.28725226,41.27417,-8.37611,13.352673357664234,0.3051094890510948,3.008704379562044,76.8586313868613,0.210948905109489,1,0,0,220,241,0,0,919,455,1,2,4.388655882352941,5.504959803921569,8.41028846153846,13.504615384615384,11.213365384615384,7.448076923076924,43.99725490196079,2019,9,0.0,0.0,0.0
551,STA-RO0176A,STA-RO0176A/S2B_MSIL2A_20200823T090559_N0214_R050_T35TMK_20200823T110634.npy,STA-RO0176A/l3_mean_europe_2018_2020_005dg.netcdf,RO,160.0,154.2,0,0,1,0,0,1,31.13387047,41.32007597,27.06058219,44.93924,26.02583,12.248759124087591,1.6938138686131388,1.7680200729927007,69.89677919708029,0.4778193430656934,1,0,0,276,1095,0,0,1184,4541,1,5,3.917946078431372,4.987842156862746,5.8879807692307695,12.348942307692308,10.90903846153846,6.480192307692307,58.45088235294117,2020,8,0.0,0.0,0.0
553,STA-SK0048A,STA-SK0048A/S2A_MSIL2A_20200422T095031_N0214_R079_T33UXP_20200422T142128.npy,STA-SK0048A/l3_mean_europe_2018_2020_005dg.netcdf,SK,287.0,324.2,0,1,0,0,0,1,12.08772844,67.82626892,25.21202151,48.16796,17.10624,11.77875912408759,2.80720802919708,1.8405839416058392,74.25815693430657,0.2654105839416058,1,0,0,126,1229,0,0,439,3773,0,2,3.412295098039216,4.604538235294117,6.5027884615384615,11.918942307692308,9.820096153846151,6.624807692307693,64.68558823529412,2020,4,0.0,754.7537116984287,356.4470295394812
560,STA_ES1913A,STA_ES1913A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SXH_20200719T134605.npy,STA_ES1913A/l3_mean_europe_2018_2020_005dg.netcdf,ES,642.0,321.5,1,0,0,0,0,1,2.985289201,67.89991806,12.56739812,38.45167,-1.06472,16.000866788321165,2.639744525547445,1.0744160583941604,61.732299270073,0.1344616788321167,0,0,1,0,0,0,0,12,4,0,0,4.953221568627451,5.785378431372549,7.229519230769231,17.263365384615383,12.96346153846154,7.105576923076924,43.168921568627454,2020,7,0.0,0.0,0.0
561,STA.IT2291A,STA.IT2291A/S2A_MSIL2A_20200830T095031_N0214_R079_T33TWF_20200830T115423.npy,STA.IT2291A/l3_mean_europe_2018_2020_005dg.netcdf,IT,690.0,57.4,1,0,0,0,1,0,6.755483868,82.05099785,17.02324675,40.62046,16.14744,15.383585766423357,2.3236952554744525,2.130082116788321,68.30859489051095,0.3211222627737227,1,0,0,71,1400,0,2,167,1752,0,6,4.451199019607843,5.457732352941177,8.106634615384616,15.975192307692309,11.631923076923076,7.360288461538461,48.586960784313725,2020,8,0.0,0.0,0.0
562,STA-SE0003A,STA-SE0003A/S2A_MSIL2A_20200319T101021_N0214_R022_T33VXF_20200319T130518.npy,STA-SE0003A/l3_mean_europe_2018_2020_005dg.netcdf,SE,24.0,356.6,0,0,1,1,0,0,34.80093501,36.21871308,24.33575878,59.31722,18.04866,7.870620437956205,0.900839416058394,1.607837591240876,82.68338503649636,0.1850091240875912,1,0,0,140,500,0,0,526,1430,0,1,2.877747058823529,3.86231568627451,4.531153846153846,7.660288461538461,6.533365384615385,5.753653846153847,76.26049019607842,2020,3,1773.147323583563,1592.7139294457943,660.5349865644384
563,STA.08.0706,STA.08.0706/S2A_MSIL2A_20200730T102031_N0214_R065_T32TNT_20200730T120016.npy,STA.08.0706/l3_mean_europe_2018_2020_005dg.netcdf,AT,410.0,444.5,0,1,0,0,0,1,19.41245711,53.34652245,16.39385674,47.41016,9.65371,9.436961678832116,1.787956204379562,3.773850364963503,81.09707116788321,0.7282025547445256,1,0,0,76,600,0,2,493,2320,2,5,3.515427450980392,4.975106862745098,6.166923076923077,8.722403846153846,7.566826923076923,7.0033653846153845,65.5921568627451,2020,7,0.0,0.0,0.0
564,STA.03.2301,STA.03.2301/S2A_MSIL2A_20200922T100031_N0214_R122_T33UWP_20200924T114821.npy,STA.03.2301/l3_mean_europe_2018_2020_005dg.netcdf,AT,270.0,127.8,0,0,1,0,0,1,19.74837413,53.42245015,20.95936599,48.2116,15.6325,8.689315693430657,0.9024908759124088,2.652892335766424,81.4730291970803,0.3609215328467153,1,0,0,190,591,0,4,737,2566,0,6,3.318464705882353,4.698578431372549,5.315769230769231,8.475480769230769,8.908269230769232,6.551634615384615,69.01862745098039,2020,9,0.0,0.0,0.0
566,STA-FR33111,STA-FR33111/S2A_MSIL2A_20200414T103021_N0214_R108_T31TGL_20200414T132613.npy,STA-FR33111/l3_mean_europe_2018_2020_005dg.netcdf,FR,555.0,69.8,0,0,1,0,0,1,12.11458021,47.7585059,15.90958146,45.27475,6.34964,6.96889598540146,0.6622171532846715,3.09073905109489,78.2679197080292,0.7150000000000001,1,0,0,165,1361,0,0,475,2848,0,2,3.7685460784313727,5.337522549019607,2.8882692307692306,5.608173076923077,9.036634615384616,6.010865384615385,65.50715686274509,2020,4,0.0,0.0208856666460633,0.0208856666460633
568,STA.IT2071A,STA.IT2071A/S2B_MSIL2A_20200821T100559_N0214_R022_T32TQR_20200821T130423.npy,STA.IT2071A/l3_mean_europe_2018_2020_005dg.netcdf,IT,25.0,445.9,1,0,0,0,0,1,21.33562992,54.43489775,32.24788732,45.60028,11.90222,14.8,1.639051094890511,2.4117974452554742,72.77220802919707,0.5993156934306569,0,0,1,39,234,0,0,89,691,0,0,3.847456862745098,4.991529411764706,9.26923076923077,14.563173076923077,8.907019230769231,7.930288461538462,59.87058823529412,2020,8,0.0,0.0,0.0
570,STA_ES1921A,STA_ES1921A/S2B_MSIL2A_20200813T104629_N0214_R051_T30SXG_20200813T140017.npy,STA_ES1921A/l3_mean_europe_2018_2020_005dg.netcdf,ES,10.0,131.1,0,0,1,0,0,1,19.47286523,66.81701686,21.85544362,37.6018,-0.9762,18.713531021897808,3.150757299270073,1.020948905109489,68.7622810218978,0.1818521897810219,1,0,0,402,247,0,1,1184,894,0,5,4.810383333333333,5.504070588235295,12.661923076923076,19.76942307692308,6.86125,9.66548076923077,34.67421568627451,2020,8,9250.245120465755,1520.8814112489067,356.75771709159994
572,STA-TR110141,STA-TR110141/S2B_MSIL2A_20200807T084559_N0214_R107_T35TQE_20200807T111514.npy,STA-TR110141/l3_mean_europe_2018_2020_005dg.netcdf,TR,534.0,51.7,0,0,1,0,0,1,24.71245842,33.96866946,44.69414452,40.1411,29.97776,12.501651459854015,1.7721715328467156,1.5207664233576643,70.73584854014598,0.2278102189781022,1,0,0,628,1099,0,0,1514,2458,0,0,4.278050980392157,5.487762745098039,6.002403846153846,12.78548076923077,12.342403846153845,6.84875,48.94656862745098,2020,8,0.0,0.0,0.0
574,STA-HU0036A,STA-HU0036A/S2B_MSIL2A_20200407T095029_N0214_R079_T33TYN_20200407T123458.npy,STA-HU0036A/l3_mean_europe_2018_2020_005dg.netcdf,HU,265.0,3433.4,0,1,0,0,0,1,17.23434702,53.48089318,28.49287749,47.56194,18.96001,11.732445255474452,2.4966788321167885,1.7333941605839416,74.48639598540146,0.283257299270073,1,0,0,211,930,0,0,674,2807,0,4,3.605153921568628,4.69536568627451,6.213557692307693,11.995961538461538,10.294519230769232,6.535192307692308,61.0035294117647,2020,4,0.0,0.0,506.9438358350866
577,STA-PT01047,STA-PT01047/S2A_MSIL2A_20200519T112121_N0214_R037_T29TNG_20200519T141241.npy,STA-PT01047/l3_mean_europe_2018_2020_005dg.netcdf,PT,777.0,105.9,1,0,0,0,0,1,7.784489254,56.57351528,11.60590873,41.80222,-8.69389,14.552737226277372,1.383594890510949,3.872226277372262,79.68732664233576,0.1746259124087591,0,0,1,0,10,0,2,0,10,0,2,4.388655882352941,5.504959803921569,10.777692307692307,14.818557692307694,8.1075,8.351923076923077,43.99725490196079,2020,5,0.0,0.0,0.0
578,STA-RO0214A,STA-RO0214A/S2B_MSIL2A_20200730T093039_N0214_R136_T34TFP_20200730T122155.npy,STA-RO0214A/l3_mean_europe_2018_2020_005dg.netcdf,RO,35.0,86.4,0,0,1,1,0,0,27.56739714,40.87732864,21.7136923,43.99705,22.95319,13.74109489051095,2.3905474452554745,1.7319525547445256,69.65046532846716,0.2814689781021898,1,0,0,2,25,0,1,90,125,0,1,3.906648039215686,5.181714705882353,6.991057692307693,14.486153846153844,10.929423076923078,6.749423076923076,58.92098039215686,2020,7,1.7665124982595444,16.885552794087765,8.40982412114094
579,STA.03.0401,STA.03.0401/S2A_MSIL2A_20200422T095031_N0214_R079_T33UXP_20200422T142128.npy,STA.03.0401/l3_mean_europe_2018_2020_005dg.netcdf,AT,161.0,123.7,1,0,0,0,0,1,10.99322658,61.33862955,22.29568659,48.33472,16.72945,10.937244525547444,2.6670164233576643,1.7754379562043796,76.20004562043796,0.2356660583941606,0,0,1,95,348,0,0,340,1381,0,3,3.412295098039216,4.604538235294117,6.128942307692308,10.937692307692307,9.885576923076922,6.526057692307693,64.68558823529412,2020,4,0.0,0.0,0.0
580,STA-CH0022A,STA-CH0022A/S2A_MSIL2A_20200531T102031_N0214_R065_T32TMT_20200531T134031.npy,STA-CH0022A/l3_mean_europe_2018_2020_005dg.netcdf,CH,484.0,285.7,0,1,0,0,0,1,18.32231334,51.82844561,15.36195781,47.0677,8.30068,8.5252098540146,1.6910127737226277,3.699671532846716,79.68686131386862,0.8070255474452555,0,0,1,45,73,0,1,402,1191,1,2,3.515427450980392,4.975106862745098,4.879711538461539,7.609519230769231,7.883173076923077,6.620865384615385,65.5921568627451,2020,5,0.0,0.0,0.0
582,STA_PL0585A,STA_PL0585A/S2B_MSIL2A_20200821T100559_N0214_R022_T33UWS_20200821T130423.npy,STA_PL0585A/l3_mean_europe_2018_2020_005dg.netcdf,PL,345.0,100.0,0,0,1,0,0,1,11.95548913,58.28266459,27.66654037,50.91343,15.76561,9.219689781021897,2.958905109489052,1.9938412408759123,79.72419708029197,0.2808485401459853,1,0,0,57,323,0,1,304,907,2,5,3.0837882352941177,4.391583333333333,5.5525,8.876057692307693,8.266923076923076,6.387307692307692,69.84558823529412,2020,8,0.0,0.0,0.0
584,STA.IT2220A,STA.IT2220A/S2B_MSIL2A_20200101T100319_N0213_R122_T33TVF_20200101T114527.npy,STA.IT2220A/l3_mean_europe_2018_2020_005dg.netcdf,IT,45.0,350.1,0,1,0,0,1,0,28.37593761,48.83291749,30.27592118,41.16857,14.15079,16.299315693430657,1.9949361313868608,2.0257025547445258,72.47196167883212,0.3199908759124087,1,0,0,29,35,0,10,124,145,0,39,4.290525490196078,5.417640196078431,10.571153846153846,16.768846153846155,9.114423076923076,8.536634615384616,52.21303921568628,2020,1,0.0,0.0,0.0
586,STA_ES1530A,STA_ES1530A/S2B_MSIL2A_20200928T110739_N0214_R137_T30TUN_20200928T132501.npy,STA_ES1530A/l3_mean_europe_2018_2020_005dg.netcdf,ES,850.0,110.4,0,0,1,0,0,1,11.75930594,61.67000345,11.99748271,43.01194,-4.13556,9.282554744525548,2.847691605839416,3.026861313868613,81.93091240875913,0.1860766423357664,0,0,1,0,7,0,0,438,155,1,1,3.703463725490197,5.2890588235294125,6.059423076923077,10.05644230769231,8.988173076923077,6.898365384615384,74.61745098039216,2020,9,0.0,0.0,0.0
587,STA.DE_DETH011,STA.DE_DETH011/S2B_MSIL2A_20200801T100559_N0214_R022_T33UUS_20200801T135302.npy,STA.DE_DETH011/l3_mean_europe_2018_2020_005dg.netcdf,DE,185.0,159.4,0,0,1,0,0,1,17.22170483,54.18712851,17.66189907,50.98776,12.43762,10.46683394160584,2.948485401459854,1.4613412408759126,76.1532299270073,0.2505656934306569,1,0,0,268,1444,0,1,728,4164,2,3,3.0707274509803923,4.453053921568627,6.061730769230769,10.16,8.990384615384615,6.454519230769231,69.91509803921569,2020,8,0.0,0.0,0.0
592,STA-NL00318,STA-NL00318/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-NL00318/l3_mean_europe_2018_2020_005dg.netcdf,NL,5.0,142.3,1,0,0,0,0,1,15.98680176,48.06778169,21.46484407,51.29447,3.74941,11.56749087591241,4.099333941605839,2.011359489051095,81.26795620437956,0.1777189781021898,0,0,1,20,27,0,1,38,248,0,1,3.2567264705882355,4.500572549019608,8.574807692307692,11.798365384615384,6.0575,7.230192307692308,74.10803921568628,2020,5,0.0,19.070952067649664,867.7448760233667
598,STA-LU0101A,STA-LU0101A/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,STA-LU0101A/l3_mean_europe_2018_2020_005dg.netcdf,LU,275.0,235.1,0,0,1,0,0,1,30.63284272,43.89826097,21.04979553,49.59769,6.13759,10.647034671532849,2.7506934306569346,1.9737226277372264,79.17148722627736,0.2312408759124087,1,0,0,296,1716,0,4,897,5017,0,8,3.290438235294118,4.713590196078432,6.869615384615385,10.492692307692309,8.840865384615386,6.730192307692308,68.28862745098039,2020,4,0.0,0.0,0.0
599,STA_NO0120A,STA_NO0120A/S2B_MSIL2A_20200809T110629_N0214_R137_T32VKN_20200809T140506.npy,STA_NO0120A/l3_mean_europe_2018_2020_005dg.netcdf,NO,35.0,35.4,0,0,1,0,0,1,19.14732149,54.0829931,9.87118787,60.39593,5.31267,5.897536496350365,1.4577463503649637,7.434890510948905,87.47955291970803,0.4511131386861314,1,0,0,201,1100,0,3,821,3892,0,4,2.41418137254902,3.8250666666666655,3.7227884615384617,5.865096153846154,5.229134615384615,5.563461538461539,75.52431372549019,2020,8,7629.927618844168,1036.231359063505,493.0107440992488
602,STA-CH0061A,STA-CH0061A/S2B_MSIL2A_20200718T102559_N0214_R108_T32TLS_20200718T140654.npy,STA-CH0061A/l3_mean_europe_2018_2020_005dg.netcdf,CH,598.0,282.4,0,0,1,0,0,1,17.37833697,62.53261627,11.51622148,46.5358,6.6223,8.365647810218977,1.424653284671533,3.176843065693431,77.89308394160585,0.6949178832116789,0,0,1,109,419,0,0,532,2075,1,4,3.6824676470588233,5.186056862745098,4.284711538461538,7.747403846153846,8.471538461538461,6.344519230769231,66.84676470588235,2020,7,0.0,0.0,0.0
605,STA.DE_DESN074,STA.DE_DESN074/S2B_MSIL2A_20200801T100559_N0214_R022_T33UUS_20200801T135302.npy,STA.DE_DESN074/l3_mean_europe_2018_2020_005dg.netcdf,DE,785.0,145.4,1,0,0,0,0,1,8.72341346,73.81681335,15.13663292,50.6591,13.46508,9.372737226277373,2.444452554744525,1.399543795620438,77.45532846715328,0.2189963503649634,0,0,1,0,35,0,0,20,175,0,1,3.0707274509803923,4.453053921568627,5.107788461538462,9.202307692307691,9.045288461538462,6.179807692307692,69.91509803921569,2020,8,0.0,0.0,0.0
610,STA_ES1755A,STA_ES1755A/S2B_MSIL2A_20200806T105619_N0214_R094_T30TXN_20200806T131026.npy,STA_ES1755A/l3_mean_europe_2018_2020_005dg.netcdf,ES,397.0,62.5,0,1,0,0,1,0,7.578624513,54.68223433,13.24676134,42.579,-1.284,12.386952554744528,2.362910583941606,2.1147262773722626,75.11686131386861,0.2438686131386862,1,0,0,162,478,0,2,370,721,0,2,4.2442215686274505,5.419935294117647,7.696442307692307,12.810576923076924,10.625961538461535,7.371634615384615,56.02235294117647,2020,8,0.0,0.0,0.0
611,STA-FR07059,STA-FR07059/S2B_MSIL2A_20200724T104619_N0214_R051_T31TEM_20200724T142034.npy,STA-FR07059/l3_mean_europe_2018_2020_005dg.netcdf,FR,257.0,45.6,0,0,1,0,0,1,13.5899312,53.7046046,15.0119539,46.13043,3.42569,11.574105839416058,2.5302372262773725,1.73625,75.10445255474454,0.2576003649635037,1,0,0,475,3447,0,0,1381,8673,0,5,3.659743137254902,5.009946078431373,6.749807692307693,11.618653846153846,10.045096153846156,6.817788461538461,63.817549019607846,2020,7,0.0,0.0,0.0
613,STA_ES1898A,STA_ES1898A/S2A_MSIL2A_20201202T111431_N0214_R137_T30SUG_20201202T140104.npy,STA_ES1898A/l3_mean_europe_2018_2020_005dg.netcdf,ES,359.0,228.0,1,0,0,0,0,1,3.991840114,78.61102797,13.55031847,36.9623,-4.84483,16.662591240875912,2.300656934306569,1.300155109489051,65.93285583941606,0.2168521897810219,0,0,1,19,1,0,0,33,4,0,0,5.054277450980392,5.78965294117647,8.790384615384616,17.854903846153846,12.753461538461538,7.621442307692307,42.62303921568628,2020,12,0.0,0.0,0.0
615,STA_ES0879A,STA_ES0879A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,STA_ES0879A/l3_mean_europe_2018_2020_005dg.netcdf,ES,8.0,97.0,0,1,0,0,1,0,15.69198021,40.22398059,19.2106872,43.5503,-5.8989,14.067992700729928,2.959397810218978,3.2880018248175182,79.52352189781021,0.3655383211678831,1,0,0,245,257,0,3,582,888,0,4,3.701847058823529,5.31311274509804,10.461538461538462,14.585865384615383,7.092307692307693,8.275,62.13127450980392,2020,6,0.0,409.7968637054165,100.50116283388486
616,STA-TR160421,STA-TR160421/S2B_MSIL2A_20200628T084559_N0214_R107_T35TPE_20200628T114603.npy,STA-TR160421/l3_mean_europe_2018_2020_005dg.netcdf,TR,131.0,284.2,0,0,1,0,1,0,36.65741046,21.36882801,64.05753025,40.19542,29.2054,11.567299270072995,1.957381386861314,1.6150821167883211,73.50039233576642,0.2564233576642335,1,0,0,556,25,0,2,1849,57,2,2,4.278050980392157,5.487762745098039,5.8777884615384615,11.725673076923076,11.173461538461538,6.865192307692308,48.94656862745098,2020,6,0.0,0.0,0.0
624,STA-BETN132,STA-BETN132/S2B_MSIL2A_20201128T104409_N0214_R008_T31UFR_20201128T122608.npy,STA-BETN132/l3_mean_europe_2018_2020_005dg.netcdf,BE,375.0,69.1,1,0,0,0,0,1,8.955275498,59.31261327,13.37898625,49.71928,5.6304,10.400565693430655,2.8470985401459856,2.033403284671533,80.1881295620438,0.2085948905109489,1,0,0,8,105,0,0,175,697,0,0,3.2902950980392154,4.705323529411764,6.891923076923077,10.214423076923076,8.506346153846154,6.758557692307692,68.03617647058825,2020,11,0.0,0.0,0.0
625,STA-EE0021A,STA-EE0021A/S2B_MSIL2A_20200819T093039_N0214_R136_T35VME_20200819T120522.npy,STA-EE0021A/l3_mean_europe_2018_2020_005dg.netcdf,EE,41.0,20.4,0,0,1,0,0,1,11.19582093,56.21475334,16.21452054,58.37056,26.73472,6.521003649635036,3.722135036496351,1.9872080291970804,85.80193430656935,0.239698905109489,1,0,0,191,1065,0,1,740,3263,0,5,2.7552039215686275,3.921010784313726,3.7475,6.283365384615385,6.172115384615385,5.7986538461538455,69.16039215686274,2020,8,0.0,0.0,0.0
629,STA.IT0988A,STA.IT0988A/S2B_MSIL2A_20200526T101559_N0214_R065_T32TMR_20200526T135857.npy,STA.IT0988A/l3_mean_europe_2018_2020_005dg.netcdf,IT,371.0,38.8,1,0,0,0,0,1,13.33305648,52.83766082,16.07714286,45.5966,7.76643,6.573740875912408,1.3131478102189782,2.518111313868613,73.6229197080292,0.7228832116788321,0,0,1,48,256,0,2,259,909,0,4,3.7685460784313727,5.337522549019607,1.7102884615384617,5.552307692307693,8.67423076923077,5.771634615384615,65.50715686274509,2020,5,0.0,0.0,0.0
631,STA-TR220341,STA-TR220341/S2B_MSIL2A_20200830T085559_N0214_R007_T35TMF_20200830T111825.npy,STA-TR220341/l3_mean_europe_2018_2020_005dg.netcdf,TR,133.0,70.0,0,0,1,0,0,1,17.27621376,60.43699563,55.4506039,40.85121,26.63529,15.040474452554744,2.933996350364964,1.5683485401459856,73.23375912408758,0.1295620437956204,1,0,0,967,1894,0,0,3475,5642,0,1,4.52463725490196,5.392403921568628,9.075,15.591346153846152,11.724807692307694,7.717307692307693,42.529215686274505,2020,8,0.0,0.0,0.0
632,STA_PL0539A,STA_PL0539A/S2B_MSIL2A_20200822T094039_N0214_R036_T34UEC_20200822T115325.npy,STA_PL0539A/l3_mean_europe_2018_2020_005dg.netcdf,PL,95.0,206.1,0,1,0,0,0,1,16.06655939,46.75358615,38.19209944,52.11572,21.2373,9.839197080291967,2.975036496350365,1.6341970802919707,78.11581204379561,0.1815693430656934,1,0,0,96,341,0,0,394,1813,0,2,3.089905882352941,4.264316666666667,5.480288461538462,9.708653846153847,8.895192307692309,6.255384615384615,67.88490196078432,2020,8,0.0,0.0,0.0
635,STA-BG0057A,STA-BG0057A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TLH_20200828T114933.npy,STA-BG0057A/l3_mean_europe_2018_2020_005dg.netcdf,BG,172.0,51.4,0,0,1,0,0,1,19.0487023,43.26857979,48.01635616,43.12647,25.69121,12.436487226277372,1.661596715328467,1.6204744525547443,71.13013686131387,0.3679288321167883,1,0,0,421,356,0,2,1153,979,0,17,4.033480392156863,5.090548039215687,6.06125,12.663461538461538,10.986346153846153,6.569615384615385,56.02137254901961,2020,8,0.0,0.0,0.0
636,STA-FR33101,STA-FR33101/S2A_MSIL2A_20200414T103021_N0214_R108_T31TGL_20200414T132613.npy,STA-FR33101/l3_mean_europe_2018_2020_005dg.netcdf,FR,280.0,69.8,0,0,1,0,0,1,20.60859412,47.90864904,14.7153109,45.56472,5.92833,11.014379562043796,1.2218156934306568,2.8086952554744524,76.92831204379561,0.6539051094890511,1,0,0,280,1271,0,0,891,3891,0,0,3.845349019607843,5.150435294117647,6.807115384615385,10.278076923076924,9.31798076923077,7.0909615384615385,61.43892156862745,2020,4,0.0,0.0,0.0
